ball_event_id,innings_id,over_number,ball_number,striker_id,bowler_id,runs_off_bat,extras,is_legal_delivery,phase,current_run_rate,required_run_rate,pressure_index,expected_runs,expected_wicket_probability,shot_risk_score,batter_control_score,target_is_wicket,target_total_runs
1009,9,6,3,46,22,0,0,True,middle,7.69,,0.134,1.439,0.028,0.525,0.476,0,0
1010,9,6,4,46,22,0,0,True,middle,7.5,,0.137,1.437,0.028,0.526,0.467,0,0
1011,9,6,5,46,22,1,0,True,middle,7.46,,0.139,1.437,0.028,0.527,0.545,0,1
1012,9,6,6,56,22,4,0,True,middle,7.86,,0.142,1.542,0.039,0.8,0.55,0,4
1013,9,7,1,46,24,1,0,True,middle,7.81,,0.145,1.434,0.028,0.53,0.517,0,1
1014,9,7,2,56,24,0,2,True,middle,7.91,,0.148,1.539,0.039,0.652,0.51,0,2
1015,9,7,3,56,24,0,0,True,middle,7.73,,0.151,1.538,0.039,0.654,0.55,0,0
1016,9,7,4,56,24,0,0,True,middle,7.57,,0.153,1.537,0.04,0.655,0.477,0,0
1017,9,7,5,56,24,2,0,True,middle,7.66,,0.156,1.536,0.04,0.656,0.519,0,2
1018,9,7,6,56,24,0,0,True,middle,7.5,,0.159,1.534,0.04,0.657,0.451,0,0
1019,9,8,1,46,23,0,0,True,middle,7.35,,0.162,1.446,0.027,0.537,0.561,0,0
1020,9,8,2,46,23,3,0,True,middle,7.56,,0.165,1.445,0.027,0.539,0.54,0,3
1021,9,8,3,56,23,0,0,True,middle,7.41,,0.168,1.55,0.038,0.661,0.473,0,0
1022,9,8,4,56,23,0,0,True,middle,7.27,,0.171,1.548,0.039,0.663,0.443,0,0
1023,9,8,5,56,23,6,0,True,middle,7.81,,0.173,1.548,0.039,0.814,0.552,0,6
1024,9,8,6,56,23,2,0,True,middle,7.89,,0.176,1.546,0.039,0.665,0.56,0,2
1025,9,9,1,46,25,0,2,True,middle,7.96,,0.179,1.448,0.027,0.545,0.477,0,2
1026,9,9,2,46,25,0,0,True,middle,7.82,,0.182,1.447,0.027,0.546,0.5,1,0
1027,9,9,3,58,25,1,0,True,middle,7.79,,0.211,1.356,0.036,0.509,0.549,0,1
1028,9,9,4,56,25,0,0,True,middle,7.66,,0.214,1.54,0.04,0.682,0.49,0,0
1029,9,9,5,56,25,1,0,True,middle,7.63,,0.216,1.539,0.04,0.683,0.556,0,1
1030,9,9,6,58,25,0,0,True,middle,7.5,,0.219,1.352,0.037,0.513,0.466,0,0
1031,9,10,1,56,29,0,0,True,middle,7.38,,0.222,1.432,0.05,0.686,0.408,0,0
1032,9,10,2,56,29,1,0,True,middle,7.35,,0.225,1.43,0.05,0.687,0.544,0,1
1033,9,10,3,58,29,0,0,True,middle,7.24,,0.228,1.244,0.047,0.517,0.516,0,0
1034,9,10,4,58,29,1,0,True,middle,7.22,,0.231,1.243,0.047,0.518,0.396,0,1
1035,9,10,5,56,29,4,0,True,middle,7.48,,0.233,1.427,0.05,0.841,0.482,1,4
1036,9,10,6,57,29,0,0,True,middle,7.36,,0.262,1.394,0.05,0.746,0.482,0,0
1037,9,11,1,58,22,2,0,True,middle,7.43,,0.265,1.305,0.041,0.534,0.551,0,2
1038,9,11,2,58,22,0,0,True,middle,7.32,,0.268,1.303,0.042,0.535,0.523,0,0
1039,9,11,3,58,22,0,0,True,middle,7.22,,0.271,1.302,0.042,0.536,0.407,1,0
1040,9,11,4,47,22,2,0,True,middle,7.29,,0.299,1.35,0.052,0.685,0.492,0,2
1041,9,11,5,47,22,0,0,True,middle,7.18,,0.302,1.349,0.052,0.686,0.479,0,0
1042,9,11,6,47,22,2,0,True,middle,7.25,,0.305,1.348,0.052,0.687,0.494,0,2
1043,9,12,1,57,24,4,0,True,middle,7.48,,0.308,1.45,0.044,0.917,0.516,1,4
1044,9,12,2,55,24,1,0,True,middle,7.46,,0.337,0.937,0.087,0.759,0.078,0,1
1045,9,12,3,47,24,1,0,True,middle,7.44,,0.34,1.333,0.054,0.703,0.359,1,1
1046,9,12,4,55,24,1,0,True,middle,7.42,,0.369,0.924,0.089,0.773,0.029,0,1
1047,9,12,5,59,24,0,0,True,middle,7.32,,0.371,0.837,0.079,0.596,0.163,0,0
1048,9,12,6,59,24,6,0,True,middle,7.69,,0.374,0.836,0.079,0.747,0.098,0,6
1049,9,13,1,55,23,2,0,True,middle,7.75,,0.377,0.939,0.087,0.777,0.127,0,2
1050,9,13,2,55,23,0,0,True,middle,7.65,,0.38,0.938,0.088,0.778,0,0,0
1051,9,13,3,55,23,1,0,True,middle,7.63,,0.383,0.937,0.088,0.779,0.063,0,1
1052,9,13,4,59,23,0,0,True,middle,7.54,,0.386,0.85,0.078,0.602,0.176,0,0
1053,9,13,5,59,23,1,0,True,middle,7.52,,0.388,0.849,0.078,0.603,0.16,0,1
1054,9,13,6,55,23,0,0,True,middle,7.43,,0.391,0.934,0.088,0.783,0.133,0,0
1055,9,14,1,59,25,0,0,True,middle,7.34,,0.394,0.856,0.077,0.606,0.146,0,0
1056,9,14,2,59,25,1,0,True,middle,7.33,,0.397,0.855,0.078,0.607,0.166,0,1
1057,9,14,3,55,25,1,0,True,middle,7.31,,0.4,0.939,0.087,0.787,0.123,0,1
1058,9,14,4,59,25,1,0,True,middle,7.3,,0.402,0.853,0.078,0.609,0.113,0,1
1059,9,14,5,55,25,0,0,True,middle,7.21,,0.405,0.937,0.088,0.789,0.04,0,0
1060,9,14,6,55,25,1,0,True,middle,7.2,,0.408,0.936,0.088,0.791,0.008,0,1
1061,9,15,1,55,29,0,0,True,death,7.12,,0.411,0.83,0.116,0.792,0,0,0
1062,9,15,2,55,29,0,2,True,death,7.17,,0.414,0.829,0.116,0.793,0,0,2
1063,9,15,3,55,29,3,0,True,death,7.29,,0.417,0.827,0.116,0.795,0.045,0,3
1064,9,15,4,59,29,4,0,True,death,7.47,,0.419,0.741,0.107,0.767,0.071,0,4
1065,9,15,5,59,29,1,0,True,death,7.45,,0.422,0.74,0.107,0.618,0.061,0,1
1066,9,15,6,55,29,0,1,True,death,7.44,,0.425,0.824,0.117,0.798,0,0,1
1067,9,16,1,55,23,1,0,True,death,7.42,,0.428,0.918,0.108,0.8,0.1,0,1
1068,9,16,2,59,23,0,0,True,death,7.35,,0.431,0.831,0.098,0.623,0.186,0,0
1069,9,16,3,59,23,1,0,True,death,7.33,,0.434,0.83,0.098,0.624,0.17,0,1
1070,9,16,4,55,23,4,0,True,death,7.5,,0.436,0.915,0.108,0.953,0.131,0,4
1071,9,16,5,55,23,6,0,True,death,7.78,,0.439,0.913,0.108,0.955,0.075,0,6
1072,9,16,6,55,23,4,0,True,death,7.94,,0.442,0.912,0.108,0.956,0.023,0,4
1073,9,17,1,59,22,1,0,True,death,7.92,,0.445,0.806,0.101,0.629,0.056,0,1
1074,9,17,2,55,22,1,0,True,death,7.9,,0.448,0.891,0.11,0.809,0,0,1
1075,9,17,3,59,22,1,0,True,death,7.89,,0.451,0.804,0.101,0.632,0.056,0,1
1076,9,17,4,55,22,0,0,True,death,7.81,,0.454,0.888,0.111,0.811,0.097,0,0
1077,9,17,5,55,22,1,0,True,death,7.79,,0.456,0.887,0.111,0.812,0.08,0,1
1078,9,17,6,59,22,1,0,True,death,7.78,,0.459,0.8,0.101,0.635,0.072,0,1
1079,9,18,1,59,25,4,0,True,death,7.93,,0.462,0.828,0.099,0.786,0.175,0,4
1080,9,18,2,59,25,1,0,True,death,7.91,,0.465,0.826,0.099,0.638,0.147,0,1
1081,9,18,3,55,25,4,0,True,death,8.05,,0.468,0.911,0.109,0.968,0.03,0,4
1082,9,18,4,55,25,4,0,True,death,8.2,,0.471,0.909,0.109,0.969,0,0,4
1083,9,18,5,55,25,1,0,True,death,8.18,,0.473,0.909,0.109,0.82,0.009,1,1
1084,9,18,6,59,25,0,0,True,death,8.11,,0.502,0.811,0.1,0.654,0.15,0,0
1085,9,19,1,54,24,2,0,True,death,8.14,,0.505,0.673,0.114,0.72,0,0,2
1086,9,19,2,54,24,1,0,True,death,8.12,,0.508,0.671,0.114,0.721,0,0,1
1087,9,19,3,59,24,0,0,True,death,8.05,,0.511,0.778,0.103,0.659,0.119,0,0
1088,9,19,4,59,24,0,0,True,death,7.98,,0.514,0.777,0.104,0.66,0.051,0,0
1089,9,19,5,59,24,0,0,True,death,7.92,,0.516,0.776,0.104,0.661,0.044,0,0
1090,9,19,6,59,24,1,0,True,death,7.9,,0.519,0.775,0.104,0.662,0.126,0,1
1091,10,0,1,27,55,4,0,True,powerplay,24.0,7.82,0.227,1.407,0.044,0.788,0.575,0,4
1092,10,0,2,27,55,1,0,True,powerplay,15.0,7.83,0.226,1.407,0.044,0.637,0.433,0,1
1093,10,0,3,30,55,1,0,True,powerplay,12.0,7.85,0.229,1.475,0.052,0.717,0.576,0,1
1094,10,0,4,27,55,2,0,True,powerplay,12.0,7.81,0.233,1.404,0.045,0.641,0.506,0,2
1095,10,0,5,27,55,0,0,True,powerplay,9.6,7.88,0.234,1.404,0.045,0.641,0.563,0,0
1096,10,0,6,27,55,4,0,True,powerplay,12.0,7.74,0.239,1.402,0.045,0.793,0.548,0,4
1097,10,1,1,30,59,0,0,True,powerplay,10.29,7.81,0.238,1.49,0.05,0.721,0.577,0,0
1098,10,1,2,30,59,4,0,True,powerplay,12.0,7.66,0.243,1.488,0.05,0.874,0.483,0,4
1099,10,1,3,30,59,4,0,True,powerplay,13.33,7.51,0.242,1.488,0.05,0.873,0.589,1,4
1100,10,1,4,26,59,1,0,True,powerplay,12.6,7.53,0.266,1.273,0.037,0.513,0.509,0,1
1101,10,1,5,27,59,0,0,True,powerplay,11.45,7.6,0.269,1.408,0.044,0.657,0.545,0,0
1102,10,1,6,27,59,0,1,True,powerplay,11.0,7.61,0.274,1.406,0.045,0.659,0.468,0,1
1103,10,2,1,27,54,1,0,True,powerplay,10.62,7.63,0.277,1.414,0.044,0.66,0.452,0,1
1104,10,2,2,26,54,0,1,False,powerplay,11.08,7.57,0.281,1.276,0.006,0.519,0.544,0,1
1105,10,2,2,26,54,2,0,True,powerplay,11.14,7.53,0.279,1.277,0.037,0.518,0.477,0,2
1106,10,2,3,26,54,1,0,True,powerplay,10.8,7.54,0.281,1.276,0.037,0.519,0.584,0,1
1107,10,2,4,27,54,4,0,True,powerplay,11.62,7.38,0.284,1.411,0.044,0.814,0.537,0,4
1108,10,2,5,27,54,3,0,True,powerplay,12.0,7.28,0.282,1.412,0.044,0.663,0.535,0,3
1109,10,2,6,26,54,2,0,True,powerplay,12.0,7.24,0.282,1.275,0.037,0.52,0.47,0,2
1110,10,3,1,27,53,0,1,False,powerplay,12.33,7.18,0.284,1.411,0.006,0.664,0.49,0,1
1111,10,3,1,27,53,1,0,True,powerplay,12.0,7.19,0.282,1.412,0.044,0.663,0.577,0,1
1112,10,3,2,26,53,1,0,True,powerplay,11.7,7.2,0.285,1.274,0.037,0.521,0.547,0,1
1113,10,3,3,27,53,1,0,True,powerplay,11.43,7.21,0.288,1.41,0.044,0.665,0.46,0,1
1114,10,3,4,26,53,1,0,True,powerplay,11.18,7.22,0.291,1.272,0.037,0.524,0.526,0,1
1115,10,3,5,27,53,1,0,True,powerplay,10.96,7.24,0.295,1.407,0.045,0.668,0.538,0,1
1116,10,3,6,26,53,1,0,True,powerplay,10.75,7.25,0.298,1.269,0.038,0.527,0.521,0,1
1117,10,4,1,26,52,0,0,True,powerplay,10.32,7.33,0.301,1.277,0.037,0.528,0.446,0,0
1118,10,4,2,26,52,1,0,True,powerplay,10.15,7.34,0.306,1.275,0.037,0.531,0.543,0,1
1119,10,4,3,27,52,0,1,False,powerplay,10.38,7.28,0.309,1.41,0.006,0.675,0.477,0,1
1120,10,4,3,27,52,0,0,True,powerplay,10.0,7.35,0.308,1.411,0.044,0.674,0.461,0,0
1121,10,4,4,27,52,1,0,True,powerplay,9.86,7.37,0.312,1.409,0.045,0.676,0.525,0,1
1122,10,4,5,26,52,0,0,True,powerplay,9.52,7.45,0.316,1.271,0.038,0.535,0.552,0,0
1123,10,4,6,26,52,1,0,True,powerplay,9.4,7.47,0.321,1.268,0.038,0.537,0.562,0,1
1124,10,5,1,26,57,0,0,True,powerplay,9.1,7.55,0.324,1.439,0.022,0.539,0.571,0,0
1125,10,5,2,26,57,0,0,True,powerplay,8.81,7.64,0.33,1.436,0.022,0.541,0.634,0,0
1126,10,5,3,26,57,2,0,True,powerplay,8.91,7.59,0.335,1.434,0.022,0.544,0.669,0,2
1127,10,5,4,26,57,0,0,True,powerplay,8.65,7.67,0.336,1.434,0.022,0.544,0.639,0,0
1128,10,5,5,26,57,0,0,True,powerplay,8.4,7.76,0.341,1.431,0.022,0.546,0.552,0,0
1129,10,5,6,26,57,2,0,True,powerplay,8.5,7.71,0.347,1.429,0.023,0.549,0.587,0,2
1130,10,6,1,27,55,3,0,True,middle,8.76,7.59,0.348,1.356,0.05,0.692,0.446,0,3
1131,10,6,2,26,55,0,0,True,middle,8.53,7.68,0.348,1.219,0.043,0.549,0.565,0,0
1132,10,6,3,26,55,1,0,True,middle,8.46,7.7,0.353,1.217,0.043,0.552,0.516,0,1
1133,10,6,4,27,55,1,0,True,middle,8.4,7.72,0.357,1.352,0.05,0.696,0.502,0,1
1134,10,6,5,26,55,0,0,True,middle,8.2,7.82,0.36,1.214,0.043,0.555,0.453,0,0
1135,10,6,6,26,55,2,0,True,middle,8.29,7.77,0.366,1.211,0.043,0.558,0.579,0,2
1136,10,7,1,27,59,1,0,True,middle,8.23,7.79,0.367,1.367,0.049,0.701,0.461,0,1
1137,10,7,2,26,59,0,0,True,middle,8.05,7.89,0.37,1.229,0.042,0.559,0.461,0,0
1138,10,7,3,26,59,4,0,True,middle,8.4,7.68,0.376,1.226,0.042,0.712,0.466,0,4
1139,10,7,4,26,59,1,0,True,middle,8.35,7.7,0.373,1.228,0.042,0.561,0.44,0,1
1140,10,7,5,27,59,0,0,True,middle,8.17,7.81,0.376,1.363,0.049,0.705,0.509,0,0
1141,10,7,6,27,59,0,0,True,middle,8.0,7.92,0.382,1.361,0.05,0.708,0.52,0,0
1142,10,8,1,26,54,1,0,True,middle,7.96,7.94,0.388,1.231,0.042,0.567,0.512,0,1
1143,10,8,2,27,54,1,0,True,middle,7.92,7.97,0.392,1.366,0.049,0.712,0.603,0,1
1144,10,8,3,26,54,0,0,True,middle,7.76,8.09,0.395,1.228,0.042,0.571,0.483,0,0
1145,10,8,4,26,54,1,0,True,middle,7.73,8.12,0.402,1.225,0.042,0.574,0.555,0,1
1146,10,8,5,27,54,1,0,True,middle,7.7,8.15,0.405,1.36,0.05,0.718,0.569,0,1
1147,10,8,6,26,54,1,0,True,middle,7.67,8.18,0.409,1.222,0.043,0.577,0.589,0,1
1148,10,9,1,26,53,0,0,True,middle,7.53,8.31,0.413,1.22,0.043,0.579,0.58,0,0
1149,10,9,2,26,53,0,0,True,middle,7.39,8.44,0.419,1.218,0.043,0.581,0.593,0,0
1150,10,9,3,26,53,0,0,True,middle,7.26,8.57,0.426,1.215,0.043,0.585,0.523,0,0
1151,10,9,4,26,53,1,0,True,middle,7.24,8.61,0.432,1.212,0.044,0.587,0.466,0,1
1152,10,9,5,27,53,4,0,True,middle,7.53,8.36,0.436,1.347,0.051,0.882,0.566,1,4
1153,10,9,6,17,53,0,0,True,middle,7.4,8.5,0.458,1.377,0.061,0.813,0.441,0,0
1154,10,10,1,26,52,1,0,True,middle,7.38,8.54,0.465,1.208,0.044,0.602,0.525,0,1
1155,10,10,2,17,52,4,0,True,middle,7.65,8.28,0.469,1.382,0.06,0.968,0.58,0,4
1156,10,10,3,17,52,1,0,True,middle,7.62,8.32,0.464,1.384,0.06,0.816,0.488,0,1
1157,10,10,4,26,52,0,2,True,middle,7.69,8.25,0.468,1.207,0.044,0.603,0.478,0,2
1158,10,10,5,26,52,0,0,True,middle,7.57,8.4,0.469,1.206,0.044,0.604,0.522,0,0
1159,10,10,6,26,52,0,0,True,middle,7.45,8.56,0.476,1.203,0.045,0.607,0.507,0,0
1160,10,11,1,17,57,3,0,True,middle,7.61,8.38,0.484,1.547,0.045,0.825,0.595,0,3
1161,10,11,2,26,57,4,0,True,middle,7.85,8.08,0.481,1.373,0.029,0.759,0.62,0,4
1162,10,11,3,26,57,0,0,True,middle,7.74,8.24,0.476,1.375,0.028,0.607,0.595,0,0
1163,10,11,4,26,57,1,0,True,middle,7.71,8.28,0.483,1.372,0.029,0.61,0.536,0,1
1164,10,11,5,17,57,0,1,False,middle,7.8,8.16,0.487,1.546,0.007,0.826,0.501,0,1
1165,10,11,5,17,57,0,0,True,middle,7.69,8.33,0.483,1.548,0.045,0.824,0.503,0,0
1166,10,11,6,17,57,4,0,True,middle,7.92,8.0,0.491,1.544,0.045,0.978,0.513,0,4
1167,10,12,1,26,55,0,0,True,middle,7.81,8.17,0.485,1.161,0.049,0.611,0.542,0,0
1168,10,12,2,26,55,3,0,True,middle,7.95,7.96,0.492,1.159,0.049,0.614,0.509,0,3
1169,10,12,3,17,55,0,0,True,middle,7.84,8.13,0.489,1.336,0.065,0.827,0.536,1,0
1170,10,12,4,19,55,2,0,True,middle,7.89,8.05,0.523,1.159,0.054,0.657,0.457,0,2
1171,10,12,5,19,55,0,0,True,middle,7.79,8.23,0.523,1.159,0.054,0.657,0.448,0,0
1172,10,12,6,19,55,0,1,False,middle,7.87,8.09,0.531,1.155,0.006,0.66,0.487,0,1
1173,10,12,6,19,55,0,0,True,middle,7.77,8.29,0.527,1.157,0.055,0.659,0.511,1,0
1174,10,13,1,26,59,0,0,True,middle,7.67,8.49,0.562,1.148,0.05,0.646,0.508,0,0
1175,10,13,2,26,59,0,0,True,middle,7.57,8.7,0.57,1.145,0.051,0.649,0.58,0,0
1176,10,13,3,26,59,1,0,True,middle,7.56,8.77,0.579,1.141,0.051,0.653,0.57,0,1
1177,10,13,4,21,59,1,0,True,middle,7.54,8.84,0.584,1.037,0.06,0.62,0.443,0,1
1178,10,13,5,26,59,0,0,True,middle,7.45,9.08,0.589,1.137,0.052,0.658,0.451,1,0
1179,10,13,6,29,59,1,0,True,middle,7.43,9.17,0.625,0.57,0.099,0.703,0.066,0,1
1180,10,14,1,29,54,1,0,True,middle,7.41,9.26,0.63,0.578,0.099,0.705,0.088,0,1
1181,10,14,2,21,54,3,0,True,middle,7.53,9.0,0.635,1.025,0.061,0.643,0.446,0,3
1182,10,14,3,29,54,0,0,True,middle,7.45,9.27,0.631,0.577,0.099,0.705,0.08,0,0
1183,10,14,4,29,54,0,0,True,middle,7.36,9.56,0.641,0.573,0.099,0.71,0.065,0,0
1184,10,14,5,29,54,0,0,True,middle,7.28,9.87,0.652,0.568,0.1,0.715,0.094,0,0
1185,10,14,6,29,54,0,0,True,middle,7.2,10.2,0.664,0.563,0.1,0.72,0.1,0,0
1186,10,15,1,21,53,1,0,True,death,7.19,10.34,0.676,1.008,0.081,0.661,0.427,0,1
1187,10,15,2,29,53,3,0,True,death,7.3,10.07,0.683,0.555,0.119,0.729,0.085,0,3
1188,10,15,3,21,53,4,0,True,death,7.48,9.56,0.678,1.007,0.081,0.812,0.524,0,4
1189,10,15,4,21,53,1,0,True,death,7.47,9.69,0.667,1.012,0.081,0.657,0.488,0,1
1190,10,15,5,29,53,1,0,True,death,7.45,9.84,0.673,0.56,0.119,0.724,0.084,0,1
1191,10,15,6,21,53,2,0,True,death,7.5,9.75,0.68,1.006,0.081,0.663,0.418,0,2
1192,10,16,1,29,59,2,0,True,death,7.55,9.65,0.681,0.547,0.12,0.728,0.057,0,2
1193,10,16,2,29,59,1,0,True,death,7.53,9.82,0.681,0.547,0.12,0.728,0.094,0,1
1194,10,16,3,21,59,1,0,True,death,7.52,10.0,0.688,0.993,0.083,0.667,0.442,0,1
1195,10,16,4,29,59,6,0,True,death,7.8,8.7,0.696,0.54,0.121,0.885,0.035,0,6
1196,10,16,5,29,59,0,0,True,death,7.72,9.16,0.662,0.555,0.119,0.719,0.1,0,0
1197,10,16,6,29,59,0,0,True,death,7.65,9.67,0.678,0.548,0.12,0.727,0,0,0
1198,10,17,1,21,57,2,0,True,death,7.69,9.53,0.695,1.181,0.065,0.67,0.514,0,2
1199,10,17,2,21,57,4,0,True,death,7.85,8.62,0.694,1.181,0.065,0.819,0.584,0,4
1200,10,17,3,21,57,4,1,False,death,8.13,6.75,0.671,1.191,0.01,0.809,0.555,0,5
1201,10,17,3,21,57,0,0,True,death,8.06,7.2,0.618,1.213,0.061,0.635,0.518,0,0
1202,10,17,4,21,57,6,0,True,death,8.32,5.14,0.633,1.207,0.062,0.792,0.593,0,6
1203,10,17,5,21,57,1,0,True,death,8.3,5.08,0.577,1.231,0.059,0.617,0.544,0,1
1204,10,17,6,29,57,1,0,True,death,8.28,5.0,0.578,0.78,0.097,0.682,0.1,1,1
1205,10,18,1,22,57,1,0,True,death,8.26,4.91,0.605,0.492,0.117,0.672,0,0,1
1206,10,18,2,21,57,0,0,True,death,8.18,5.4,0.605,1.219,0.061,0.629,0.563,0,0
1207,10,18,3,21,57,1,0,True,death,8.16,5.33,0.622,1.212,0.062,0.637,0.582,0,1
1208,10,18,4,22,57,1,0,True,death,8.14,5.25,0.623,0.484,0.118,0.68,0,0,1
1209,10,18,5,21,57,2,0,True,death,8.18,4.29,0.623,1.211,0.062,0.637,0.535,0,2
1210,10,18,6,21,57,0,0,True,death,8.11,5.0,0.599,1.221,0.06,0.627,0.516,0,0
1211,10,19,1,22,52,4,1,False,death,8.37,0.0,0.622,0.313,0.02,0.83,0,0,5
1212,11,0,1,60,44,1,0,True,powerplay,6.0,,0.0,1.359,0.034,0.421,0.416,0,1
1213,11,0,2,46,44,1,0,True,powerplay,6.0,,0.003,1.36,0.034,0.466,0.466,0,1
1214,11,0,3,60,44,0,0,True,powerplay,4.0,,0.006,1.357,0.034,0.424,0.531,0,0
1215,11,0,4,60,44,0,0,True,powerplay,3.0,,0.009,1.356,0.034,0.425,0.522,0,0
1216,11,0,5,60,44,4,0,True,powerplay,7.2,,0.011,1.355,0.034,0.576,0.469,0,4
1217,11,0,6,60,44,1,0,True,powerplay,7.0,,0.014,1.353,0.035,0.428,0.541,0,1
1218,11,1,1,60,38,0,0,True,powerplay,6.0,,0.017,1.371,0.033,0.429,0.416,0,0
1219,11,1,2,60,38,0,0,True,powerplay,5.25,,0.02,1.37,0.033,0.43,0.498,0,0
1220,11,1,3,60,38,2,0,True,powerplay,6.0,,0.023,1.369,0.033,0.432,0.492,0,2
1221,11,1,4,60,38,0,1,True,powerplay,6.0,,0.026,1.367,0.033,0.433,0.449,0,1
1222,11,1,5,46,38,4,0,True,powerplay,7.64,,0.028,1.369,0.034,0.627,0.402,0,4
1223,11,1,6,46,38,0,0,True,powerplay,7.0,,0.031,1.368,0.034,0.478,0.486,0,0
1224,11,2,1,60,40,2,0,True,powerplay,7.38,,0.034,1.488,0.022,0.437,0.584,0,2
1225,11,2,2,60,40,0,0,True,powerplay,6.86,,0.037,1.487,0.022,0.438,0.485,0,0
1226,11,2,3,60,40,1,0,True,powerplay,6.8,,0.04,1.485,0.022,0.439,0.514,0,1
1227,11,2,4,46,40,0,0,True,powerplay,6.38,,0.043,1.486,0.023,0.484,0.463,0,0
1228,11,2,5,46,40,1,0,True,powerplay,6.35,,0.045,1.486,0.023,0.485,0.474,0,1
1229,11,2,6,60,40,1,0,True,powerplay,6.33,,0.048,1.482,0.022,0.443,0.542,0,1
1230,11,3,1,60,37,4,0,True,powerplay,7.26,,0.051,1.528,0.018,0.594,0.495,0,4
1231,11,3,2,60,37,4,0,True,powerplay,8.1,,0.054,1.527,0.018,0.596,0.562,0,4
1232,11,3,3,60,37,2,0,True,powerplay,8.29,,0.057,1.526,0.018,0.447,0.636,0,2
1233,11,3,4,60,37,1,0,True,powerplay,8.18,,0.059,1.525,0.018,0.448,0.592,0,1
1234,11,3,5,46,37,3,0,True,powerplay,8.61,,0.062,1.526,0.019,0.492,0.541,0,3
1235,11,3,6,60,37,2,0,True,powerplay,8.75,,0.065,1.523,0.019,0.451,0.493,0,2
1236,11,4,1,46,39,1,0,True,powerplay,8.64,,0.068,1.543,0.017,0.495,0.535,0,1
1237,11,4,2,60,39,0,0,True,powerplay,8.31,,0.071,1.539,0.017,0.453,0.621,0,0
1238,11,4,3,60,39,1,0,True,powerplay,8.22,,0.074,1.538,0.017,0.455,0.614,0,1
1239,11,4,4,46,39,2,0,True,powerplay,8.36,,0.077,1.539,0.018,0.499,0.534,0,2
1240,11,4,5,46,39,0,0,True,powerplay,8.07,,0.079,1.538,0.018,0.5,0.549,0,0
1241,11,4,6,46,39,0,0,True,powerplay,7.8,,0.082,1.537,0.018,0.501,0.621,0,0
1242,11,5,1,60,42,1,0,True,powerplay,7.74,,0.085,1.581,0.013,0.46,0.642,0,1
1243,11,5,2,46,42,0,1,True,powerplay,7.69,,0.088,1.582,0.014,0.504,0.632,0,1
1244,11,5,3,60,42,1,0,True,powerplay,7.64,,0.091,1.578,0.013,0.462,0.608,0,1
1245,11,5,4,46,42,4,0,True,powerplay,8.12,,0.094,1.579,0.014,0.657,0.55,0,4
1246,11,5,5,46,42,2,0,True,powerplay,8.23,,0.096,1.578,0.014,0.507,0.54,0,2
1247,11,5,6,46,42,2,0,True,powerplay,8.33,,0.099,1.577,0.014,0.509,0.632,0,2
1248,11,6,1,60,44,1,0,True,middle,8.27,,0.102,1.317,0.039,0.467,0.481,0,1
1249,11,6,2,46,44,2,0,True,middle,8.37,,0.105,1.317,0.039,0.512,0.527,0,2
1250,11,6,3,46,44,0,0,True,middle,8.15,,0.108,1.316,0.039,0.513,0.463,0,0
1251,11,6,4,46,44,2,0,True,middle,8.25,,0.111,1.315,0.039,0.514,0.395,0,2
1252,11,6,5,46,44,1,0,True,middle,8.2,,0.113,1.314,0.039,0.515,0.448,0,1
1253,11,6,6,60,44,1,0,True,middle,8.14,,0.116,1.311,0.039,0.474,0.463,0,1
1254,11,7,1,60,38,0,0,True,middle,7.95,,0.119,1.328,0.037,0.475,0.474,0,0
1255,11,7,2,60,38,1,0,True,middle,7.91,,0.122,1.327,0.038,0.476,0.521,0,1
1256,11,7,3,46,38,0,0,True,middle,7.73,,0.125,1.328,0.038,0.521,0.464,0,0
1257,11,7,4,46,38,1,0,True,middle,7.7,,0.128,1.327,0.038,0.522,0.405,0,1
1258,11,7,5,60,38,1,0,True,middle,7.66,,0.13,1.324,0.038,0.48,0.565,0,1
1259,11,7,6,46,38,3,0,True,middle,7.88,,0.133,1.325,0.038,0.524,0.532,0,3
1260,11,8,1,46,40,0,0,True,middle,7.71,,0.136,1.447,0.027,0.525,0.554,0,0
1261,11,8,2,46,40,1,0,True,middle,7.68,,0.139,1.446,0.027,0.527,0.586,0,1
1262,11,8,3,60,40,1,0,True,middle,7.65,,0.142,1.443,0.027,0.485,0.57,0,1
1263,11,8,4,46,40,1,0,True,middle,7.62,,0.145,1.444,0.027,0.53,0.462,0,1
1264,11,8,5,60,40,2,0,True,middle,7.7,,0.147,1.44,0.027,0.488,0.556,0,2
1265,11,8,6,60,40,0,0,True,middle,7.56,,0.15,1.439,0.027,0.489,0.599,0,0
1266,11,9,1,46,37,0,2,True,middle,7.64,,0.153,1.488,0.023,0.533,0.56,0,2
1267,11,9,2,46,37,4,0,True,middle,7.93,,0.156,1.487,0.023,0.684,0.572,0,4
1268,11,9,3,46,37,1,0,True,middle,7.89,,0.159,1.485,0.023,0.536,0.51,0,1
1269,11,9,4,60,37,6,0,True,middle,8.38,,0.162,1.482,0.023,0.644,0.505,0,6
1270,11,9,5,60,37,1,0,True,middle,8.34,,0.164,1.481,0.023,0.495,0.638,0,1
1271,11,9,6,46,37,1,0,True,middle,8.3,,0.167,1.482,0.024,0.539,0.585,0,1
